person_key,drown,prob_avg,prob_std,prob_min,prob_max,prob_range,prob_slope
6_person_122,0,2.31E-05,1.64E-05,4.24E-06,4.11E-05,3.68E-05,-6.48E-06
15_person_1003,0,2.30E-05,7.31E-06,1.57E-05,3.03E-05,1.46E-05,2.93E-05
70_person_23,0,2.29E-05,3.45E-05,1.66E-06,0.000106889,0.000105226,-3.81E-06
28_person_136,0,2.28E-05,2.26E-05,7.50E-07,7.56E-05,7.49E-05,-2.81E-06
68_person_436,0,2.28E-05,2.25E-05,2.99E-07,4.53E-05,4.50E-05,5.36E-05
11_person_505,0,2.28E-05,2.28E-05,9.25E-09,4.55E-05,4.55E-05,3.40E-05
66_person_737,0,2.28E-05,2.25E-05,2.93E-07,4.53E-05,4.50E-05,-0.000264503
54_person_6,0,2.26E-05,1.69E-05,5.70E-06,3.96E-05,3.39E-05,6.78E-05
15_person_371,0,2.26E-05,2.26E-05,1.60E-08,4.51E-05,4.51E-05,5.44E-05
66_person_516,0,2.26E-05,1.81E-05,4.47E-06,4.06E-05,3.62E-05,-3.09E-05
51_person_230,0,2.24E-05,5.49E-05,8.15E-09,0.00020256,0.000202552,-5.06E-06
66_person_754,0,2.24E-05,1.84E-05,1.57E-06,5.34E-05,5.18E-05,7.01E-06
60_person_115,0,2.24E-05,2.00E-05,2.37E-06,4.24E-05,4.00E-05,-2.67E-05
60_person_302,0,2.24E-05,8.31E-06,1.40E-05,3.07E-05,1.66E-05,2.52E-05
15_person_1047,0,2.23E-05,5.55E-05,8.28E-09,0.000195957,0.000195949,-1.80E-06
21_person_215,0,2.23E-05,2.18E-05,4.27E-07,4.41E-05,4.36E-05,9.35E-06
51_person_339,0,2.22E-05,6.69E-05,4.93E-09,0.000253861,0.000253857,3.03E-06
15_person_688,0,2.22E-05,2.80E-05,1.23E-08,6.69E-05,6.69E-05,-7.85E-06
70_person_393,0,2.21E-05,1.61E-05,6.03E-06,3.81E-05,3.21E-05,0.000200687
22_person_67,0,2.21E-05,1.81E-05,4.02E-06,4.01E-05,3.61E-05,7.73E-06
54_person_950,0,2.21E-05,1.78E-05,2.61E-06,4.84E-05,4.57E-05,1.46E-06
43_person_86,0,2.21E-05,1.70E-05,5.10E-06,3.90E-05,3.39E-05,-0.000199568
21_person_367,0,2.20E-05,4.14E-05,1.32E-07,0.000157892,0.00015776,2.23E-07
66_person_1474,0,2.20E-05,1.71E-05,5.77E-06,4.56E-05,3.98E-05,1.73E-05
68_person_416,0,2.20E-05,2.52E-05,4.00E-06,5.77E-05,5.37E-05,-1.79E-05
68_person_382,0,2.19E-05,1.08E-05,7.78E-06,3.41E-05,2.63E-05,-5.19E-05
51_person_640,0,2.19E-05,1.72E-05,4.70E-06,3.92E-05,3.45E-05,-2.59E-05
28_person_683,0,2.19E-05,8.49E-06,1.01E-05,2.99E-05,1.98E-05,5.71E-06
54_person_812,0,2.18E-05,3.32E-05,5.94E-08,9.40E-05,9.39E-05,3.78E-06
21_person_563,0,2.17E-05,1.70E-05,1.40E-06,3.96E-05,3.82E-05,-3.52E-06
21_person_19,0,2.17E-05,4.31E-05,2.37E-07,0.000126952,0.000126715,-2.22E-06
15_person_65,0,2.17E-05,1.93E-05,2.33E-06,4.10E-05,3.87E-05,0.000241761
66_person_1368,0,2.16E-05,1.63E-05,4.32E-06,4.35E-05,3.92E-05,6.72E-06
60_person_205,0,2.14E-05,2.84E-05,1.09E-06,7.03E-05,6.92E-05,-2.64E-05
70_person_206,0,2.14E-05,2.56E-05,5.66E-07,8.83E-05,8.77E-05,-4.66E-07
60_person_13,0,2.13E-05,1.61E-05,5.22E-06,3.74E-05,3.21E-05,1.93E-05
6_person_67,0,2.12E-05,2.12E-05,3.11E-08,4.25E-05,4.24E-05,-0.000265236
66_person_1252,0,2.12E-05,2.46E-05,1.30E-06,7.18E-05,7.05E-05,9.42E-07
28_person_976,0,2.10E-05,1.94E-05,5.14E-07,4.75E-05,4.70E-05,6.95E-06
28_person_523,0,2.10E-05,3.34E-05,1.61E-07,7.88E-05,7.87E-05,-7.20E-06
43_person_817,0,2.09E-05,1.09E-05,5.65E-06,3.04E-05,2.48E-05,2.86E-06
70_person_230,0,2.09E-05,5.06E-05,6.08E-09,0.000247932,0.000247926,1.12E-06
28_person_894,0,2.08E-05,3.14E-05,5.56E-08,8.09E-05,8.09E-05,-5.68E-06
21_person_535,0,2.07E-05,1.94E-06,1.88E-05,2.27E-05,3.89E-06,-1.30E-06
66_person_1034,0,2.07E-05,1.01E-05,1.05E-05,3.08E-05,2.03E-05,2.45E-05
44_person_450,0,2.06E-05,1.90E-05,1.55E-06,3.96E-05,3.80E-05,8.79E-06
28_person_1192,0,2.06E-05,1.78E-05,2.78E-06,3.84E-05,3.56E-05,2.37E-05
11_person_34,0,2.04E-05,9.76E-05,3.24E-10,0.000630772,0.000630772,1.38E-06
6_person_525,0,2.03E-05,9.82E-06,5.85E-06,3.54E-05,2.96E-05,2.72E-06
22_person_56,0,2.00E-05,2.43E-05,3.16E-06,7.85E-05,7.54E-05,1.67E-07
54_person_79,0,2.00E-05,2.98E-05,2.48E-07,7.14E-05,7.12E-05,3.40E-06
6_person_395,0,2.00E-05,2.75E-05,1.04E-07,8.01E-05,8.00E-05,-3.44E-07
28_person_1188,0,1.99E-05,3.85E-05,2.52E-07,0.000105795,0.000105542,-1.05E-05
15_person_543,0,1.99E-05,4.14E-06,1.57E-05,2.40E-05,8.29E-06,1.66E-05
63_person_68,0,1.98E-05,3.69E-05,5.11E-07,0.000102111,0.0001016,1.46E-05
66_person_1437,0,1.98E-05,7.34E-06,1.11E-05,2.90E-05,1.80E-05,-7.70E-07
68_person_307,0,1.98E-05,2.65E-05,1.42E-07,5.72E-05,5.71E-05,1.43E-05
6_person_293,0,1.97E-05,2.15E-05,4.47E-07,5.27E-05,5.23E-05,4.32E-06
60_person_111,0,1.96E-05,6.17E-06,1.35E-05,2.58E-05,1.23E-05,-7.26E-05
43_person_1440,0,1.95E-05,1.94E-05,3.03E-07,5.33E-05,5.30E-05,-6.25E-06
6_person_439,0,1.95E-05,1.65E-05,3.03E-06,3.61E-05,3.30E-05,-6.60E-05
70_person_473,0,1.95E-05,1.13E-06,1.84E-05,2.07E-05,2.26E-06,1.33E-05
44_person_416,0,1.94E-05,1.43E-05,2.14E-06,3.71E-05,3.50E-05,-2.40E-06
15_person_669,0,1.94E-05,1.67E-05,2.69E-06,3.61E-05,3.34E-05,-1.67E-05
70_person_469,0,1.93E-05,1.59E-05,2.27E-06,4.05E-05,3.83E-05,1.78E-05
28_person_82,0,1.93E-05,3.24E-05,1.36E-06,0.000143616,0.000142257,-1.11E-06
28_person_675,0,1.92E-05,2.77E-05,1.67E-07,8.26E-05,8.25E-05,1.90E-06
22_person_148,0,1.91E-05,1.54E-05,2.12E-06,3.94E-05,3.73E-05,-1.07E-05
6_person_34,0,1.91E-05,2.70E-05,1.81E-06,8.42E-05,8.24E-05,-4.50E-06
66_person_1361,0,1.91E-05,1.32E-05,5.89E-06,3.23E-05,2.64E-05,3.15E-05
54_person_434,0,1.91E-05,2.00E-05,4.64E-08,4.69E-05,4.69E-05,1.54E-07
15_person_806,0,1.89E-05,2.88E-06,1.61E-05,2.18E-05,5.77E-06,8.61E-06
68_person_10,0,1.89E-05,1.66E-05,2.27E-06,3.54E-05,3.32E-05,-4.00E-05
66_person_751,0,1.88E-05,2.00E-05,4.99E-08,5.15E-05,5.15E-05,1.64E-06
22_person_342,0,1.88E-05,2.66E-06,1.61E-05,2.14E-05,5.32E-06,-1.61E-05
15_person_975,0,1.88E-05,2.07E-05,5.26E-07,7.44E-05,7.39E-05,-3.04E-07
6_person_574,0,1.88E-05,1.90E-05,1.28E-06,4.56E-05,4.44E-05,4.91E-06
43_person_1074,0,1.87E-05,1.80E-05,7.69E-07,3.67E-05,3.60E-05,3.07E-05
51_person_295,0,1.86E-05,7.46E-06,1.12E-05,2.61E-05,1.49E-05,-4.52E-05
15_person_731,0,1.86E-05,1.26E-05,5.96E-06,3.12E-05,2.53E-05,1.90E-05
66_person_923,0,1.85E-05,4.58E-05,1.12E-08,0.000243637,0.000243626,3.01E-07
28_person_512,0,1.84E-05,8.51E-06,6.62E-06,2.65E-05,1.99E-05,3.92E-06
53_person_292,0,1.83E-05,1.41E-05,4.22E-06,3.25E-05,2.82E-05,-0.000176561
63_person_222,0,1.82E-05,1.14E-05,6.79E-06,2.96E-05,2.29E-05,1.97E-05
66_person_1118,0,1.81E-05,2.38E-05,1.52E-08,7.24E-05,7.24E-05,1.35E-07
53_person_1,0,1.80E-05,2.51E-05,5.90E-07,9.02E-05,8.96E-05,2.58E-06
43_person_907,0,1.80E-05,1.32E-05,4.79E-06,3.12E-05,2.64E-05,-0.000165092
51_person_89,0,1.80E-05,1.60E-05,1.98E-06,3.39E-05,3.20E-05,-2.13E-05
28_person_1045,0,1.79E-05,1.64E-05,1.42E-06,3.43E-05,3.29E-05,-3.29E-05
44_person_451,0,1.79E-05,1.32E-05,4.70E-06,3.10E-05,2.63E-05,-7.97E-05
15_person_737,0,1.78E-05,1.78E-05,3.79E-08,3.55E-05,3.55E-05,-3.55E-05
21_person_472,0,1.77E-05,1.25E-05,4.14E-07,2.93E-05,2.89E-05,6.79E-06
66_person_878,0,1.75E-05,9.44E-06,6.42E-06,2.95E-05,2.31E-05,7.77E-07
51_person_114,0,1.75E-05,1.71E-05,3.54E-07,3.46E-05,3.42E-05,-0.000103643
70_person_440,0,1.73E-05,1.65E-05,8.05E-07,3.39E-05,3.31E-05,-2.21E-05
54_person_856,0,1.73E-05,1.60E-05,1.25E-06,3.33E-05,3.21E-05,-2.74E-05
43_person_758,0,1.73E-05,1.30E-05,4.25E-06,3.03E-05,2.60E-05,1.42E-05
43_person_842,0,1.72E-05,2.74E-06,1.44E-05,1.99E-05,5.48E-06,3.23E-05
70_person_542,0,1.71E-05,5.79E-06,9.47E-06,2.58E-05,1.63E-05,-1.07E-06
15_person_955,0,1.71E-05,2.93E-06,1.41E-05,2.00E-05,5.87E-06,-3.53E-06
15_person_479,0,1.71E-05,1.32E-05,3.84E-06,3.03E-05,2.64E-05,0.000155483
21_person_522,0,1.70E-05,5.85E-06,1.12E-05,2.29E-05,1.17E-05,-4.38E-06
15_person_1019,0,1.70E-05,1.57E-05,1.30E-06,3.27E-05,3.14E-05,-3.14E-05
63_person_146,0,1.70E-05,2.45E-05,1.98E-07,9.78E-05,9.76E-05,-3.11E-07
66_person_29,0,1.69E-05,1.38E-05,3.07E-06,3.07E-05,2.77E-05,3.33E-05
44_person_354,0,1.69E-05,3.08E-05,1.23E-06,8.56E-05,8.44E-05,5.26E-08
43_person_223,0,1.69E-05,1.48E-05,2.05E-06,3.17E-05,2.96E-05,-3.52E-05
43_person_666,0,1.68E-05,1.66E-05,1.63E-07,3.34E-05,3.32E-05,-4.96E-05
51_person_634,0,1.68E-05,1.18E-05,5.00E-06,2.85E-05,2.35E-05,-2.35E-05
51_person_587,0,1.68E-05,1.42E-05,4.61E-06,4.60E-05,4.14E-05,-5.95E-07
66_person_709,0,1.67E-05,1.23E-05,4.46E-06,2.90E-05,2.46E-05,1.85E-05
6_person_14,0,1.67E-05,1.45E-05,3.80E-06,3.70E-05,3.32E-05,1.44E-06
70_person_495,0,1.66E-05,2.37E-05,5.48E-08,7.95E-05,7.95E-05,1.42E-07
11_person_11,0,1.65E-05,3.13E-05,7.18E-08,0.000113133,0.000113061,7.79E-07
28_person_851,0,1.65E-05,2.54E-05,3.57E-07,8.26E-05,8.22E-05,2.86E-06
44_person_427,0,1.64E-05,1.29E-05,3.47E-06,2.93E-05,2.58E-05,1.94E-05
44_person_369,0,1.64E-05,1.00E-05,6.35E-06,2.64E-05,2.00E-05,-6.67E-06
28_person_566,0,1.63E-05,1.06E-05,5.65E-06,2.69E-05,2.12E-05,1.83E-05
54_person_5,0,1.61E-05,4.56E-07,1.56E-05,1.65E-05,9.11E-07,7.79E-07
51_person_602,0,1.61E-05,1.48E-05,1.29E-06,3.09E-05,2.96E-05,-2.23E-05
28_person_895,0,1.61E-05,1.80E-05,2.98E-06,4.15E-05,3.85E-05,1.05E-06
28_person_29,0,1.60E-05,1.97E-05,1.21E-07,7.28E-05,7.27E-05,7.60E-07
6_person_226,0,1.60E-05,6.73E-06,9.29E-06,2.27E-05,1.35E-05,-2.01E-05
51_person_208,0,1.60E-05,1.14E-05,4.61E-06,2.74E-05,2.28E-05,4.55E-05
15_person_625,0,1.60E-05,2.14E-05,2.48E-06,5.29E-05,5.05E-05,-6.43E-06
54_person_1036,0,1.59E-05,1.01E-05,5.78E-06,2.60E-05,2.03E-05,6.14E-05
70_person_410,0,1.59E-05,7.02E-06,8.85E-06,2.29E-05,1.40E-05,4.25E-05
6_person_617,0,1.58E-05,4.99E-06,1.08E-05,2.08E-05,9.98E-06,1.20E-05
15_person_244,0,1.58E-05,1.52E-05,6.27E-07,3.10E-05,3.04E-05,6.07E-05
51_person_388,0,1.58E-05,7.75E-06,8.05E-06,2.35E-05,1.55E-05,1.55E-05
66_person_1121,0,1.58E-05,1.58E-05,1.45E-09,3.15E-05,3.15E-05,-9.94E-06
15_person_668,0,1.57E-05,6.58E-06,9.15E-06,2.23E-05,1.32E-05,-1.59E-05
66_person_32,0,1.56E-05,2.53E-05,4.45E-09,8.24E-05,8.24E-05,1.69E-06
43_person_196,0,1.54E-05,8.37E-06,7.07E-06,2.38E-05,1.67E-05,-9.85E-05
15_person_1045,0,1.54E-05,3.10E-05,1.61E-08,8.46E-05,8.46E-05,1.08E-06
28_person_1261,0,1.54E-05,2.11E-05,1.59E-06,5.71E-05,5.55E-05,1.47E-05
15_person_838,0,1.53E-05,2.11E-05,1.96E-08,4.52E-05,4.52E-05,8.52E-06
28_person_567,0,1.52E-05,2.47E-05,3.29E-08,7.38E-05,7.38E-05,1.40E-06
63_person_122,0,1.50E-05,2.35E-05,8.32E-07,6.54E-05,6.46E-05,1.83E-06
54_person_395,0,1.49E-05,1.74E-05,1.47E-07,5.17E-05,5.16E-05,6.62E-07
54_person_219,0,1.49E-05,1.30E-05,1.89E-06,2.79E-05,2.60E-05,-1.20E-05
6_person_616,0,1.49E-05,1.11E-05,1.18E-06,2.62E-05,2.50E-05,6.22E-06
68_person_240,0,1.49E-05,7.24E-06,7.62E-06,2.21E-05,1.45E-05,8.72E-06
43_person_818,0,1.49E-05,1.41E-05,7.34E-07,2.90E-05,2.82E-05,-1.54E-05
21_person_6,0,1.49E-05,8.87E-06,5.98E-06,2.37E-05,1.77E-05,-5.38E-05
54_person_655,0,1.48E-05,1.26E-05,2.60E-06,3.35E-05,3.09E-05,-5.65E-06
21_person_580,0,1.48E-05,1.66E-05,2.00E-06,4.71E-05,4.51E-05,2.42E-06
60_person_28,0,1.47E-05,1.93E-05,6.20E-07,6.83E-05,6.77E-05,9.21E-07
6_person_537,0,1.47E-05,2.40E-05,6.96E-07,7.19E-05,7.12E-05,-3.87E-06
44_person_10,0,1.47E-05,1.23E-05,4.97E-06,3.58E-05,3.08E-05,3.79E-06
43_person_366,0,1.46E-05,3.16E-06,1.15E-05,1.78E-05,6.32E-06,7.52E-06
51_person_441,0,1.46E-05,1.00E-05,4.62E-06,2.47E-05,2.00E-05,0.000117827
11_person_360,0,1.46E-05,1.46E-05,2.45E-10,2.92E-05,2.92E-05,-1.46E-05
28_person_585,0,1.46E-05,1.29E-05,6.66E-08,4.41E-05,4.40E-05,-1.23E-06
66_person_1275,0,1.46E-05,6.37E-06,8.23E-06,2.10E-05,1.27E-05,5.90E-06
51_person_399,0,1.46E-05,1.25E-05,2.05E-06,2.71E-05,2.51E-05,1.37E-05
70_person_559,0,1.46E-05,8.60E-06,5.96E-06,2.32E-05,1.72E-05,7.38E-06
66_person_1079,0,1.45E-05,1.49E-05,1.57E-06,5.29E-05,5.14E-05,-1.63E-06
66_person_291,0,1.45E-05,1.57E-05,7.81E-07,4.51E-05,4.43E-05,-2.66E-06
28_person_260,0,1.45E-05,1.58E-06,1.26E-05,1.64E-05,3.85E-06,-1.07E-06
15_person_143,0,1.44E-05,9.15E-06,5.28E-06,2.36E-05,1.83E-05,0.000114367
43_person_533,0,1.44E-05,8.42E-06,6.01E-06,2.28E-05,1.68E-05,-8.42E-06
68_person_9,0,1.44E-05,2.03E-05,1.12E-08,4.32E-05,4.32E-05,1.57E-05
11_person_160,0,1.44E-05,2.29E-05,1.15E-07,5.41E-05,5.40E-05,-1.07E-05
15_person_235,0,1.44E-05,4.77E-06,9.61E-06,1.92E-05,9.55E-06,-8.16E-06
28_person_846,0,1.44E-05,3.57E-05,1.43E-09,0.000135774,0.000135772,2.47E-06
54_person_138,0,1.44E-05,3.35E-05,8.62E-08,0.00010875,0.000108664,5.01E-06
15_person_849,0,1.43E-05,2.78E-06,1.15E-05,1.71E-05,5.57E-06,6.63E-06
66_person_726,0,1.43E-05,4.71E-06,9.55E-06,1.90E-05,9.42E-06,4.04E-06
43_person_455,0,1.42E-05,1.79E-05,1.10E-06,4.92E-05,4.81E-05,8.32E-06
70_person_186,0,1.42E-05,1.19E-05,1.30E-06,3.19E-05,3.06E-05,1.97E-06
54_person_195,0,1.41E-05,9.86E-06,1.99E-06,3.05E-05,2.85E-05,-1.09E-07
28_person_758,0,1.39E-05,3.60E-05,1.52E-09,0.000175473,0.000175471,2.63E-07
54_person_137,0,1.39E-05,1.17E-05,2.15E-06,2.56E-05,2.35E-05,-4.70E-05
22_person_112,0,1.38E-05,1.69E-05,1.96E-06,5.03E-05,4.83E-05,1.35E-06
15_person_418,0,1.38E-05,1.29E-05,8.51E-07,2.67E-05,2.58E-05,7.82E-05
53_person_61,0,1.38E-05,1.19E-05,6.79E-07,3.95E-05,3.88E-05,9.61E-07
43_person_1023,0,1.37E-05,1.17E-05,2.84E-06,3.23E-05,2.94E-05,-5.65E-06
51_person_3,0,1.37E-05,2.86E-05,2.14E-07,8.36E-05,8.34E-05,-8.55E-06
6_person_468,0,1.36E-05,1.53E-05,7.20E-07,3.95E-05,3.88E-05,-8.85E-06
66_person_380,0,1.36E-05,1.91E-05,2.53E-08,4.05E-05,4.05E-05,-2.00E-05
43_person_810,0,1.35E-05,1.06E-05,2.90E-06,2.42E-05,2.13E-05,-2.56E-05
43_person_1013,0,1.35E-05,1.32E-05,2.58E-07,2.67E-05,2.64E-05,1.44E-05
43_person_17,0,1.34E-05,3.76E-06,9.66E-06,1.72E-05,7.51E-06,1.50E-05
28_person_379,0,1.33E-05,2.56E-05,2.50E-07,8.37E-05,8.34E-05,2.58E-06
51_person_529,0,1.33E-05,3.40E-06,9.88E-06,1.67E-05,6.80E-06,-2.55E-06
54_person_620,0,1.33E-05,2.64E-05,2.31E-08,9.85E-05,9.85E-05,-5.57E-07
15_person_87,0,1.32E-05,5.13E-06,8.12E-06,1.84E-05,1.03E-05,-6.03E-05
6_person_596,0,1.32E-05,1.05E-05,2.46E-06,2.75E-05,2.50E-05,-1.01E-05
68_person_455,0,1.32E-05,1.73E-06,1.15E-05,1.49E-05,3.46E-06,1.05E-05
43_person_1038,0,1.32E-05,1.29E-05,2.62E-07,2.61E-05,2.59E-05,-3.11E-05
70_person_181,0,1.31E-05,8.18E-06,1.79E-06,2.07E-05,1.89E-05,3.92E-06
51_person_11,0,1.31E-05,7.41E-06,5.71E-06,2.05E-05,1.48E-05,2.25E-05
43_person_31,0,1.31E-05,7.37E-06,5.72E-06,2.05E-05,1.47E-05,-1.47E-05
68_person_437,0,1.30E-05,8.59E-06,4.45E-06,2.16E-05,1.72E-05,9.34E-06
44_person_233,0,1.30E-05,9.42E-06,3.61E-06,2.24E-05,1.88E-05,-6.28E-06
43_person_1067,0,1.30E-05,3.24E-06,9.78E-06,1.63E-05,6.47E-06,-9.66E-06
54_person_538,0,1.30E-05,1.69E-05,7.29E-07,4.91E-05,4.83E-05,2.99E-06
28_person_1305,0,1.30E-05,7.61E-06,5.35E-06,2.06E-05,1.52E-05,-6.09E-06
28_person_930,0,1.29E-05,3.25E-05,1.34E-07,0.000152476,0.000152342,-9.60E-07
21_person_60,0,1.29E-05,7.90E-06,1.53E-06,2.33E-05,2.18E-05,-3.31E-07
6_person_12,0,1.28E-05,1.07E-05,2.09E-06,2.35E-05,2.14E-05,-8.01E-06
53_person_86,0,1.28E-05,7.40E-06,6.72E-06,2.32E-05,1.65E-05,-9.43E-06
66_person_1038,0,1.28E-05,2.06E-05,3.66E-07,6.10E-05,6.07E-05,-6.36E-07
51_person_664,0,1.28E-05,8.36E-06,4.39E-06,2.11E-05,1.67E-05,3.34E-05
70_person_433,0,1.27E-05,3.36E-05,1.15E-07,0.000135642,0.000135526,-1.46E-06
51_person_112,0,1.27E-05,1.91E-05,1.13E-07,4.56E-05,4.55E-05,3.34E-06
70_person_686,0,1.27E-05,9.39E-06,3.26E-06,2.21E-05,1.88E-05,-1.61E-05
54_person_1047,0,1.26E-05,1.10E-05,1.66E-06,2.36E-05,2.20E-05,5.50E-06
6_person_1,0,1.26E-05,1.61E-05,2.91E-07,4.31E-05,4.28E-05,4.46E-07
70_person_261,0,1.25E-05,9.04E-06,3.45E-06,2.15E-05,1.81E-05,9.88E-06
54_person_940,0,1.25E-05,1.25E-05,2.33E-08,2.50E-05,2.49E-05,1.25E-05
15_person_586,0,1.25E-05,1.88E-06,1.06E-05,1.44E-05,3.77E-06,-2.36E-05
70_person_441,0,1.25E-05,1.63E-05,1.34E-07,5.30E-05,5.29E-05,1.49E-06
63_person_59,0,1.24E-05,1.70E-05,3.83E-08,4.33E-05,4.33E-05,-2.65E-06
53_person_33,0,1.23E-05,9.40E-07,1.13E-05,1.32E-05,1.88E-06,1.17E-05
44_person_86,0,1.22E-05,1.11E-05,9.94E-07,3.81E-05,3.71E-05,4.35E-07
6_person_536,0,1.22E-05,1.04E-05,1.14E-06,3.05E-05,2.94E-05,-7.51E-07
63_person_13,0,1.22E-05,5.66E-06,4.05E-06,1.84E-05,1.44E-05,2.35E-06
28_person_671,0,1.22E-05,3.01E-05,4.10E-08,9.17E-05,9.16E-05,2.60E-07
21_person_308,0,1.21E-05,1.09E-05,3.69E-06,2.75E-05,2.38E-05,2.35E-07
66_person_28,0,1.21E-05,4.30E-06,7.79E-06,1.64E-05,8.61E-06,-5.38E-05
51_person_258,0,1.20E-05,1.74E-05,3.28E-08,4.31E-05,4.31E-05,1.18E-06
15_person_36,0,1.19E-05,1.15E-05,4.27E-07,2.34E-05,2.30E-05,-0.000135097
70_person_343,0,1.18E-05,1.32E-05,8.51E-08,3.18E-05,3.17E-05,4.64E-06
68_person_223,0,1.18E-05,1.05E-05,1.30E-06,2.23E-05,2.10E-05,-2.10E-05
43_person_1590,0,1.18E-05,1.35E-05,2.18E-06,3.09E-05,2.87E-05,-2.00E-05
6_person_39,0,1.17E-05,1.20E-05,1.03E-07,2.97E-05,2.96E-05,3.04E-06
6_person_443,0,1.17E-05,1.60E-06,1.01E-05,1.33E-05,3.20E-06,-6.41E-06
22_person_296,0,1.17E-05,6.11E-07,1.11E-05,1.23E-05,1.22E-06,-2.82E-07
70_person_6,0,1.14E-05,1.12E-08,1.14E-05,1.14E-05,2.24E-08,1.22E-08
6_person_307,0,1.14E-05,2.97E-06,7.94E-06,1.52E-05,7.26E-06,-5.29E-07
66_person_94,0,1.13E-05,8.82E-06,2.35E-06,2.06E-05,1.83E-05,3.83E-06
66_person_829,0,1.13E-05,8.45E-06,2.82E-06,1.97E-05,1.69E-05,-5.12E-05
63_person_10,0,1.12E-05,1.74E-05,9.63E-08,5.95E-05,5.94E-05,-9.02E-07
43_person_715,0,1.12E-05,1.10E-05,1.55E-07,2.22E-05,2.21E-05,-1.10E-05
53_person_12,0,1.12E-05,1.31E-05,4.21E-08,3.19E-05,3.18E-05,1.19E-06
44_person_131,0,1.12E-05,1.25E-05,3.90E-07,3.60E-05,3.56E-05,-6.87E-07
43_person_893,0,1.11E-05,1.01E-05,1.05E-06,2.12E-05,2.01E-05,1.01E-05
44_person_116,0,1.11E-05,1.52E-06,9.57E-06,1.26E-05,3.05E-06,1.14E-06
28_person_9,0,1.11E-05,1.17E-05,3.00E-08,3.80E-05,3.80E-05,1.06E-06
51_person_540,0,1.11E-05,1.36E-05,8.32E-08,4.51E-05,4.50E-05,5.99E-07
53_person_178,0,1.09E-05,6.27E-06,4.67E-06,1.72E-05,1.25E-05,4.70E-06
54_person_49,0,1.09E-05,5.95E-06,3.59E-06,2.23E-05,1.88E-05,7.60E-08
54_person_370,0,1.09E-05,5.80E-06,4.78E-06,1.87E-05,1.39E-05,-5.89E-06
54_person_772,0,1.08E-05,7.12E-06,1.09E-06,2.12E-05,2.01E-05,-1.40E-06
15_person_1046,0,1.08E-05,1.69E-05,4.25E-07,5.69E-05,5.65E-05,1.95E-06
21_person_345,0,1.08E-05,1.08E-05,4.55E-08,2.16E-05,2.15E-05,5.86E-06
70_person_489,0,1.08E-05,7.57E-06,3.19E-06,1.83E-05,1.51E-05,-1.14E-05
63_person_73,0,1.07E-05,2.31E-06,8.42E-06,1.30E-05,4.62E-06,-2.52E-06
54_person_321,0,1.07E-05,3.69E-06,6.11E-06,1.64E-05,1.03E-05,-6.34E-07
51_person_372,0,1.06E-05,4.10E-06,6.53E-06,1.47E-05,8.21E-06,2.74E-06
70_person_505,0,1.06E-05,1.92E-05,3.70E-07,6.75E-05,6.72E-05,-1.87E-06
66_person_1205,0,1.06E-05,7.11E-06,2.95E-06,2.03E-05,1.74E-05,3.19E-07
43_person_411,0,1.05E-05,9.44E-06,1.02E-06,1.99E-05,1.89E-05,0.000111047
15_person_212,0,1.05E-05,1.83E-06,8.62E-06,1.23E-05,3.66E-06,-1.11E-05
28_person_213,0,1.04E-05,9.18E-06,1.25E-06,1.96E-05,1.84E-05,5.57E-05
54_person_389,0,1.04E-05,1.00E-05,9.66E-07,2.57E-05,2.48E-05,-2.55E-06
70_person_157,0,1.04E-05,6.65E-06,3.73E-06,1.70E-05,1.33E-05,1.98E-05
60_person_108,0,1.04E-05,5.47E-06,4.90E-06,1.58E-05,1.09E-05,1.63E-05
66_person_649,0,1.04E-05,7.87E-06,2.49E-06,1.82E-05,1.57E-05,-1.90E-05
60_person_349,0,1.04E-05,3.17E-06,7.19E-06,1.35E-05,6.34E-06,1.27E-05
15_person_923,0,1.03E-05,8.71E-06,1.64E-06,1.91E-05,1.74E-05,-2.60E-05
43_person_1447,0,1.03E-05,4.39E-06,5.96E-06,1.47E-05,8.78E-06,7.50E-06
54_person_209,0,1.03E-05,1.22E-05,2.95E-09,3.19E-05,3.19E-05,-6.16E-07
68_person_122,0,1.02E-05,9.14E-06,4.05E-07,2.71E-05,2.66E-05,-6.02E-07
6_person_6,0,1.02E-05,1.11E-05,1.15E-07,2.55E-05,2.54E-05,1.96E-06
6_person_148,0,1.02E-05,2.00E-05,4.92E-09,9.22E-05,9.22E-05,3.82E-07
51_person_168,0,1.02E-05,8.59E-06,1.56E-06,1.88E-05,1.72E-05,-1.15E-05
68_person_69,0,1.01E-05,7.76E-06,2.37E-06,1.79E-05,1.55E-05,1.34E-05
54_person_623,0,1.01E-05,2.17E-06,7.93E-06,1.23E-05,4.33E-06,6.47E-06
28_person_1020,0,1.01E-05,7.41E-06,3.32E-07,2.42E-05,2.39E-05,5.54E-07
15_person_259,0,1.01E-05,1.08E-05,1.89E-08,3.15E-05,3.15E-05,-4.38E-07
51_person_75,0,9.96E-06,1.11E-05,3.93E-07,2.88E-05,2.84E-05,1.06E-06
43_person_1429,0,9.95E-06,1.49E-05,5.73E-07,3.96E-05,3.90E-05,-4.78E-06
28_person_15,0,9.90E-06,1.13E-05,1.23E-06,3.10E-05,2.98E-05,-1.28E-06
